year,week,hometeam,awayteam,homescore,awayscore,pointdiff,hwhl,covered,homeline,awayline,predicttotal,actualtotal,home_totaldvoa,home_offensedvoa,home_offpassdvoa,home_offrushdvoa,home_defensedvoa,home_defpassdvoa,home_defrushdvoa,home_stdvoa,visit_totaldvoa,visit_offensedvoa,visit_offpassdvoa,visit_offrushdvoa,visit_defensedvoa,visit_defpassdvoa,visit_defrushdvoa,visit_stdvoa
2019,7,IND,HOU,26,29,-3,0,0,-9,18,52,55,-0.072,0.062,0.154,0.011,0.098,0.141,0.029,-0.035,0.066,0.054,0.236,0.018,-0.017,0.033,-0.11,-0.005
2019,7,CIN,JAC,20,12,8,1,1,-2,8,40,32,-0.351,-0.206,-0.07,-0.395,0.174,0.354,0.02,0.029,0.006,0.067,0.273,-0.168,0.094,0.056,0.103,0.034
2019,7,DEN,KC,6,30,-24,0,0,-2,-6,12,36,-0.016,-0.037,-0.072,-0.032,-0.065,0.05,-0.193,-0.044,0.22,0.28,0.567,-0.092,0.05,0.041,0.055,-0.011
2019,7,ATL,LARM,17,26,-9,0,0,-4,-6,34,43,-0.153,0.053,0.254,-0.163,0.165,0.545,-0.185,-0.041,0.062,0.017,0.071,0.078,-0.055,0.167,-0.227,-0.01
2019,7,BUF,MIA,16,6,10,1,1,2.5,20.5,32,22,-0.019,-0.098,-0.093,0.094,-0.14,-0.227,-0.004,-0.061,-0.831,-0.47,-0.473,-0.411,0.342,0.728,0.075,-0.021
2019,7,DET,MIN,22,17,5,1,1,9.5,1.5,44,39,0.049,-0.047,0.298,-0.252,-0.034,0.001,-0.07,0.063,0.205,0.091,0.253,0.032,-0.113,-0.015,-0.237,0.002
2019,7,NYJ,NE,14,31,-17,0,0,8,-37,28,45,-0.283,-0.327,-0.343,-0.259,-0.025,0.091,-0.183,0.019,0.55,0.075,0.279,-0.051,-0.486,-0.637,-0.251,-0.012
2019,7,CHI,NO,10,18,-8,0,0,-6,7,20,28,0.109,-0.076,0.147,-0.244,-0.143,-0.061,-0.254,0.042,0.102,0.003,0.187,-0.137,-0.032,0.02,-0.103,0.066
2019,7,GB,OAK,25,23,2,1,0,-21.5,14,50,48,0.186,0.085,0.246,0.06,-0.099,-0.196,-0.015,0.003,0.007,0.053,0.241,0.072,0.038,0.226,-0.238,-0.008
2019,7,DAL,PHI,30,25,5,1,0,-31.5,6.5,60,55,0.169,0.283,0.455,0.092,0.091,0.149,-0.051,-0.023,0.12,0.1,0.268,-0.017,-0.007,0.164,-0.262,0.013
2019,7,TEN,SD,12,20,-8,0,0,-5.5,-19.5,24,32,-0.191,-0.199,-0.062,-0.2,-0.048,0.042,-0.178,-0.04,-0.043,0.045,0.227,-0.212,0.097,0.191,-0.048,0.01
2019,7,WAS,SF,14,31,-17,0,1,23,3,28,45,-0.293,-0.236,-0.156,-0.289,0.077,0.186,-0.015,0.02,0.48,0.063,0.184,0.034,-0.446,-0.714,-0.159,-0.029
2015,8,CLE,ARI,20,34,-14,0,0,4.5,-4.5,46,54,-0.127,-0.116,0.307,-0.596,-0.014,0.398,-0.41,-0.024,0.131,0.023,0.674,-0.428,-0.067,0.108,-0.445,0.042
2015,8,PIT,CIN,10,16,-6,0,0,1.5,-1.5,48.5,26,0.288,0.044,0.049,0.155,-0.337,-0.371,-0.265,-0.093,0.038,-0.275,-0.241,-0.037,-0.209,-0.253,-0.097,0.104
2015,8,KC,DET,45,10,35,1,1,-6,6,45.5,55,1.059,0.462,0.184,0.851,-0.427,-0.58,0.049,0.17,-0.827,-0.435,-0.573,-0.019,0.283,0.112,0.476,-0.109
2015,8,DEN,GB,29,10,19,1,1,2.5,-2.5,46,39,1.049,0.526,1.089,0.219,-0.512,-1.007,-0.057,0.011,-0.785,-0.296,-0.646,0.079,0.501,0.953,0.186,0.012
2015,8,CAR,IND,29,26,3,1,0,-6.5,6.5,46,55,0.121,-0.101,0.228,-0.306,-0.232,-0.228,-0.238,-0.01,0.068,-0.188,-0.112,-0.278,-0.186,0.005,-0.357,0.069
2015,8,NE,MIA,36,7,29,1,1,-8,8,51.5,43,0.432,0.138,0.769,-0.274,-0.177,-0.102,-0.377,0.117,-0.733,-0.417,-0.339,-0.253,0.244,0.635,-0.179,-0.072
2015,8,CHI,MIN,20,23,-3,0,0,2.5,-2.5,42,43,-0.011,0.246,0.379,0.091,0.033,-0.075,0.147,-0.223,0.058,-0.134,-0.238,0.143,0.071,0.12,0.012,0.263
2015,8,NO,NYG,52,49,3,1,0,-3.5,3.5,49,101,-0.046,0.311,0.772,-0.097,0.281,0.611,-0.274,-0.077,-0.248,0.039,0.285,-0.392,0.409,0.776,-0.111,0.122
2015,8,OAK,NYJ,34,20,14,1,1,0,0,44,54,0.643,0.773,1.188,0.279,0.077,0.284,-0.331,-0.054,-0.33,0.13,0.433,-0.359,0.487,0.824,0.069,0.026
2015,8,BAL,SD,29,26,3,1,0,-3,3,50,55,-0.176,-0.018,0.222,-0.193,0.328,0.583,-0.009,0.17,0.067,0.253,0.592,-0.033,0.215,0.447,-0.086,0.028
2015,8,DAL,SEA,12,13,-1,0,1,5.5,-5.5,40.5,25,0.164,-0.097,-0.207,0.069,-0.244,-0.216,-0.269,0.017,-0.058,-0.148,0.021,-0.22,-0.112,-0.209,-0.044,-0.021
2015,8,ATL,TB,20,23,-3,0,0,-7.5,7.5,49,43,-0.151,-0.099,0.051,-0.156,0.07,0.388,-0.21,0.017,-0.216,-0.011,0.322,-0.259,0.185,0.411,-0.148,-0.02
2015,8,HOU,TEN,20,6,14,1,1,-4.5,4.5,43.5,26,0.043,-0.256,-0.03,-0.562,-0.292,-0.424,-0.08,0.007,-0.29,-0.353,-0.44,-0.124,-0.056,0.158,-0.426,0.007
2016,8,CAR,ARI,30,20,10,1,1,-2.5,2.5,48,50,0.359,0.181,0.58,0.066,-0.088,-0.001,-0.4,0.091,-0.175,-0.04,0.077,-0.264,0.116,0.349,-0.028,-0.019
2016,8,HOU,DET,20,13,7,1,1,-2.5,2.5,45,33,-0.36,-0.253,-0.428,-0.089,0.083,0.153,-0.14,-0.024,0.224,0.309,0.522,-0.205,0.019,0.047,-0.009,-0.067
2016,8,ATL,GB,33,32,1,1,0,-2.5,2.5,52.5,65,0.341,0.415,0.641,0.016,0.001,0.035,-0.068,-0.073,-0.032,0.087,0.182,-0.049,0.164,0.312,-0.088,0.044
2016,8,TEN,JAC,36,22,14,1,1,-3.5,3.5,46,58,0.236,0.529,1.752,0.165,0.32,0.491,-0.411,0.027,-0.46,0.03,0.266,-0.73,0.467,1.306,0.08,-0.023
2016,8,IND,KC,14,30,-16,0,0,2.5,-2.5,49.5,44,-0.31,-0.21,-0.414,0.194,-0.003,0.216,-0.361,-0.103,0.279,-0.05,0.237,-0.454,-0.274,-0.47,0.092,0.055
2016,8,CHI,MIN,20,10,10,1,1,5,-5,41,30,0.715,0.418,0.885,0.097,-0.209,-0.198,-0.23,0.089,-0.457,-0.244,-0.124,-0.478,0.248,0.57,-0.054,0.035
2016,8,BUF,NE,25,41,-16,0,0,5,-5,47.5,66,-0.114,0.095,-0.003,0.219,0.049,0.21,-0.221,-0.159,0.356,0.213,0.655,-0.356,0.015,0.1,-0.097,0.158
2016,8,CLE,NYJ,28,31,-3,0,0,3,-3,43.5,59,-0.268,-0.068,-0.163,0.162,0.267,0.428,0.114,0.067,-0.202,-0.055,-0.085,0.1,0.137,0.25,-0.137,-0.01
2016,8,TB,OAK,24,30,-6,0,0,-1,1,49,54,-0.333,-0.107,-0.015,-0.204,0.178,0.27,-0.01,-0.049,0.347,0.371,0.775,0.001,-0.098,-0.097,-0.1,-0.123
2016,8,DAL,PHI,29,23,6,1,1,-4.5,4.5,43.5,52,0.219,0.135,0.227,0.097,-0.081,0.068,-0.299,0.003,0.252,-0.031,0.049,-0.145,-0.194,-0.281,-0.099,0.089
2016,8,DEN,SD,27,19,8,1,1,-5.5,5.5,43.5,46,0.093,-0.247,-0.223,-0.212,-0.385,-0.615,0.069,-0.045,-0.216,-0.236,-0.231,-0.021,-0.123,-0.208,-0.017,-0.103
2016,8,NO,SEA,25,20,5,1,1,3.5,-3.5,47.5,45,-0.22,-0.004,0.282,-0.217,0.187,0.188,0.185,-0.029,0.149,-0.066,-0.005,0.158,-0.182,0.115,-0.459,0.033
2016,8,CIN,WAS,27,27,0,0,0,-2.5,2.5,46.5,54,-0.013,0.103,0.089,0.117,0.084,0.29,-0.254,-0.032,0.042,0.236,0.677,-0.195,0.04,-0.016,0.1,-0.154
2017,8,NYJ,ATL,20,25,-5,0,0,4.5,-4.5,46.5,45,-0.23,-0.065,0.393,-0.534,0.107,0.328,-0.112,-0.058,-0.032,0.088,0.263,-0.088,0.145,0.547,-0.413,0.025
2017,8,TB,CAR,3,17,-14,0,0,-2.5,2.5,44,20,-0.225,-0.282,-0.452,-0.004,-0.102,-0.07,-0.13,-0.045,0.349,-0.196,-0.358,-0.066,-0.439,-0.721,-0.055,0.106
2017,8,NO,CHI,20,12,8,1,0,-9,9,48,32,0.237,0.1,0.422,-0.153,-0.11,-0.189,-0.039,0.027,-0.122,-0.12,-0.16,-0.023,-0.067,0.237,-0.369,-0.069
2017,8,WAS,DAL,19,33,-14,0,0,0,0,50.5,52,-0.287,-0.24,-0.258,-0.049,-0.105,0.052,-0.189,-0.153,0.386,0.068,0.335,-0.016,-0.185,-0.211,-0.12,0.132
2017,8,KC,DEN,29,19,10,1,1,-7.5,7.5,42,48,-0.445,-0.406,-0.334,-0.252,0.158,0.064,0.268,0.118,0.379,-0.042,-0.213,0.152,-0.491,-0.448,-0.546,-0.07
2017,8,SEA,HOU,41,38,3,1,0,-5.5,5.5,42,79,-0.066,0.059,0.523,-0.678,0.187,0.401,-0.014,0.062,0.223,0.305,0.568,0.065,0.109,0.442,-0.605,0.026
2017,8,CIN,IND,24,23,1,1,0,-10,10,41,47,-0.437,-0.239,-0.157,-0.189,0.074,0.073,0.076,-0.123,-0.112,-0.133,-0.144,0.015,-0.034,0.117,-0.242,-0.013
2017,8,BAL,MIA,40,0,40,1,1,-3,3,37.5,40,0.559,-0.019,0.213,-0.1,-0.519,-0.556,-0.436,0.059,-0.801,-0.615,-0.497,-0.706,0.099,0.329,-0.051,-0.087
2017,8,CLE,MIN,16,33,-17,0,0,8.5,-8.5,37.5,49,0.264,0.179,0.147,0.219,-0.108,0.04,-0.296,-0.022,-0.03,0.08,0.282,-0.167,0.105,0.171,0.016,-0.005
2017,8,BUF,OAK,34,14,20,1,1,-3,3,46,48,0.211,0.146,0.339,0.093,0.052,0.127,-0.172,0.116,-0.179,0.186,0.325,-0.22,0.261,0.572,0.078,-0.104
2017,8,DET,PIT,15,20,-5,0,0,3,-3,45,35,0.14,-0.005,0.278,-0.408,-0.092,0.183,-0.388,0.054,-0.041,0,0.366,-0.337,0.058,0.166,-0.144,0.018
2017,8,NE,SD,21,13,8,1,1,-7,7,49,34,0.153,0.258,0.699,-0.312,0.214,0.109,0.338,0.109,0.039,0.296,0.428,0.244,-0.066,0.13,-0.333,-0.323
2017,8,PHI,SF,33,10,23,1,1,-13,13,47.5,43,0.365,-0.107,-0.076,-0.064,-0.434,-0.632,-0.139,0.037,-0.323,-0.392,-0.547,-0.116,-0.057,-0.089,-0.019,0.012
2018,8,CAR,BAL,36,21,15,1,1,1.5,-1.5,43.5,57,0.687,0.572,0.986,0.277,-0.099,-0.208,0.148,0.016,-0.549,-0.292,-0.369,0.104,0.286,0.66,-0.076,0.03
2018,8,PIT,CLE,33,18,15,1,1,-7,7,50.5,51,0.366,0.254,0.364,0.211,-0.078,0.135,-0.386,0.034,-0.19,-0.031,0.187,-0.334,0.106,0.041,0.178,-0.052
2018,8,KC,DEN,30,23,7,1,0,-10,10,55.5,53,0.187,0.224,1.131,-0.453,0.009,-0.192,0.211,-0.027,-0.111,-0.077,-0.198,0.107,-0.051,0.262,-0.571,-0.086
2018,8,LARM,GB,29,27,2,1,0,-9,9,56.5,56,-0.069,-0.008,0.287,-0.345,0.075,0.1,0.033,0.014,0.407,0.234,0.282,0.155,-0.157,0.149,-0.514,0.016
2018,8,OAK,IND,28,42,-14,0,0,1.5,-1.5,51,70,0.219,0.567,1.101,0.03,0.312,0.402,0.243,-0.036,-0.114,0.375,0.443,0.38,0.505,0.964,0.023,0.016
2018,8,HOU,MIA,42,23,19,1,1,-6.5,6.5,45.5,65,0.293,0.403,1.32,-0.107,0.07,0.056,0.092,-0.039,-0.292,0.098,-0.065,0.349,0.481,1.385,-0.003,0.091
2018,8,BUF,NE,6,25,-19,0,0,13,-13,44.5,31,-0.171,-0.344,-0.125,-0.636,-0.097,-0.047,-0.181,0.076,0.142,0.227,0.453,-0.056,-0.048,0.23,-0.566,-0.133
2018,8,MIN,NO,20,30,-10,0,0,-1.5,1.5,52,50,0.237,0.131,0.198,-0.004,-0.192,-0.166,-0.212,-0.086,0.186,0.098,0.24,-0.017,0.004,0.092,-0.165,0.092
2018,8,CHI,NYJ,24,10,14,1,1,-7,7,46,34,0.227,0.244,0.358,0.15,-0.076,0.262,-0.41,-0.093,-0.317,-0.133,0.488,-0.284,0.211,0.278,0.155,0.028
2018,8,JAC,PHI,18,24,-6,0,0,3,-3,41,42,-0.029,-0.056,-0.104,0.141,0.154,0.188,0.109,0.18,0.091,0.255,0.454,0.102,0.131,0.155,0.072,-0.033
2018,8,DET,SEA,14,28,-14,0,0,-3,3,49,42,-0.305,-0.015,0.105,-0.443,0.231,0.993,-0.141,-0.059,0.364,0.331,0.913,0.036,0.026,0.162,-0.42,0.06
2018,8,ARI,SF,18,15,3,1,1,-1,1,43.5,33,-0.166,-0.285,-0.312,-0.021,-0.101,0.088,-0.264,0.018,-0.548,-0.301,0.076,-0.521,0.243,0.343,0.056,-0.004
2018,8,CIN,TB,37,34,3,1,0,-6,6,53.5,71,0.477,0.284,0.507,0.05,-0.147,-0.275,0.102,0.046,-0.488,-0.174,-0.266,0.09,0.301,0.561,0.021,-0.014
2018,8,NYG,WAS,13,20,-7,0,0,1,-1,42,33,-0.476,-0.318,-0.069,-0.534,0.218,0.468,-0.045,0.06,0.255,0.004,0.307,-0.091,-0.25,-0.193,-0.423,0
2015,9,SF,ATL,17,16,1,1,1,4,-4,45,33,-0.193,-0.088,0.153,-0.19,-0.021,0.181,-0.602,-0.126,-0.009,-0.153,0.055,-0.735,0.029,0.229,-0.109,0.173
2015,9,SD,CHI,19,22,-3,0,0,-4,4,50,41,-0.182,0.017,0.15,-0.13,0.149,0.236,0.024,-0.05,-0.091,0.108,0.262,0.014,0.08,0.074,0.09,-0.119
2015,9,CIN,CLE,31,10,21,1,1,-10.5,10.5,46,41,0.234,0.26,0.71,-0.065,-0.023,0.122,-0.277,-0.049,-0.295,-0.108,0.104,-0.224,0.139,0.424,-0.072,-0.047
2015,9,IND,DEN,27,24,3,1,1,3,-3,45,51,0.146,0.283,0.82,-0.154,0.012,0.181,-0.433,-0.124,0.03,-0.012,0.159,-0.455,0.181,0.513,-0.14,0.224
2015,9,CAR,GB,37,29,8,1,1,2.5,-2.5,46.5,66,0.304,0.331,0.918,-0.073,-0.035,0.125,-0.464,-0.062,-0.011,0.152,0.393,-0.354,0.084,0.513,-0.221,-0.079
2015,9,TB,JAC,38,31,7,1,1,-3,3,42,69,0.007,-0.02,0.066,-0.136,-0.166,-0.172,-0.16,-0.139,0.23,0.098,0.096,0.101,-0.135,0.381,-0.68,-0.003
2015,9,BUF,MIA,33,17,16,1,1,-3,3,44,50,0.44,0.693,0.795,0.873,0.336,0.408,0.22,0.083,-0.456,0.249,0.32,0.245,0.632,0.779,0.573,-0.073
2015,9,TB,NYG,18,32,-14,0,0,2.5,-2.5,47,50,0.007,-0.02,0.066,-0.136,-0.166,-0.172,-0.16,-0.139,-0.027,-0.166,-0.237,-0.083,-0.012,0.119,-0.194,0.128
2015,9,PIT,OAK,38,35,3,1,0,-5.5,5.5,48,73,0.241,0.315,0.387,0.354,0.032,0.141,-0.159,-0.042,0.026,0.159,0.327,-0.029,0.125,0.117,0.136,-0.007
2015,9,DAL,PHI,27,33,-6,0,0,3,-3,44.5,60,-0.089,0.026,0.212,-0.114,0.288,0.289,0.287,0.172,0.1,0.2,0.232,0.365,0.094,0.238,-0.068,-0.006
2015,9,NO,TEN,28,34,-6,0,0,-7.5,7.5,48,62,-0.507,0.017,0.393,-0.381,0.424,1.048,-0.431,-0.1,0.04,0.083,0.556,-0.591,0.045,0.357,-0.32,0.002
2015,9,NE,WAS,27,10,17,1,1,-14,14,52.5,37,0.454,0.103,0.274,-0.037,-0.357,-0.326,-0.426,-0.006,-0.348,-0.35,-0.226,-0.505,0.033,0.124,-0.045,0.036
2016,9,TB,ATL,28,43,-15,0,0,3,-3,51.5,71,-0.041,0.102,0.515,-0.752,0.153,0.332,-0.057,0.011,0.231,0.415,0.724,0.031,0.213,0.531,-0.462,0.03
2016,9,SEA,BUF,31,25,6,1,0,-7,7,44,56,0.384,0.485,0.738,0.13,0.083,0.244,-0.058,-0.018,-0.306,0.337,0.376,0.409,0.476,0.609,0.163,-0.167
2016,9,LARM,CAR,10,13,-3,0,0,2.5,-2.5,45.5,23,0.089,-0.025,0.041,-0.169,-0.089,0.132,-0.403,0.026,-0.53,-0.155,0.031,-0.305,0.245,0.395,-0.092,-0.13
2016,9,CLE,DAL,10,35,-25,0,0,7.5,-7.5,47,45,-0.302,0.063,0.197,-0.201,0.265,0.874,-0.111,-0.1,0.202,0.253,0.95,-0.11,0.097,0.307,-0.329,0.045
2016,9,OAK,DEN,30,20,10,1,1,-2.5,2.5,44.5,50,0.339,0.412,0.651,0.337,0.053,0.224,-0.397,-0.02,-0.358,-0.193,0.072,-0.552,0.168,0.046,0.266,0.004
2016,9,MIN,DET,16,22,-6,0,0,-6,6,41,38,-0.144,-0.158,0.005,-0.211,-0.08,0.012,-0.215,-0.065,-0.084,-0.006,0.203,-0.228,0.137,0.283,-0.054,0.059
2016,9,GB,IND,26,31,-5,0,0,-7,7,53,57,-0.074,0.161,0.199,0.076,-0.014,-0.02,-0.005,-0.249,0.309,0.096,0.032,0.182,0.057,0.055,0.063,0.271
2016,9,KC,JAC,19,14,5,1,0,-7.5,7.5,45,33,-0.035,-0.248,-0.169,-0.141,-0.063,0.044,-0.208,0.15,0.034,-0.057,0.185,-0.381,-0.247,-0.278,-0.197,-0.156
2016,9,SF,NO,23,41,-18,0,0,3,-3,51,64,-0.113,-0.013,0.242,-0.432,0.272,0.339,0.211,0.172,0.001,0.407,0.528,0.301,0.251,0.496,-0.283,-0.155
2016,9,MIA,NYJ,27,23,4,1,1,-3,3,44,50,0.237,-0.055,-0.086,-0.025,-0.084,-0.219,0.127,0.207,-0.467,-0.316,-0.441,0.079,-0.15,-0.017,-0.283,-0.301
2016,9,NYG,PHI,28,23,5,1,1,-3,3,43,51,-0.041,-0.092,0.226,-0.322,-0.163,-0.167,-0.155,-0.111,0.194,-0.038,-0.148,0.145,-0.077,0.041,-0.265,0.155
2016,9,BAL,PIT,21,14,7,1,1,-2.5,2.5,44,35,-0.015,-0.523,-0.295,-0.749,-0.368,-0.341,-0.424,0.14,0.055,-0.272,0.013,-0.33,-0.503,-0.273,-0.74,-0.177
2016,9,SD,TEN,43,35,8,1,1,-4,4,48,78,0.205,0.256,0.665,0.151,0.043,0.124,-0.102,-0.008,-0.068,0.244,0.38,0.11,0.356,0.615,0.133,0.044
2017,9,SF,ARI,10,20,-10,0,0,2.5,-2.5,39,30,-0.183,-0.16,-0.21,0.155,0.034,0.242,-0.108,0.011,0.028,-0.144,-0.03,-0.218,-0.253,-0.337,-0.052,-0.081
2017,9,CAR,ATL,20,17,3,1,1,-2,2,44,37,0.156,0.042,0.017,0.053,-0.058,0.096,-0.346,0.056,0.243,0.23,0.522,-0.206,0.002,0.095,-0.045,0.015
2017,9,TEN,BAL,23,20,3,1,0,-3.5,3.5,43,43,0.282,0.186,0.31,0.004,-0.011,0.155,-0.345,0.085,-0.121,-0.089,-0.014,-0.157,0.021,0.115,-0.122,-0.011
2017,9,NYJ,BUF,34,21,13,1,1,3.5,-3.5,42,55,0.231,0.181,0.566,0.175,-0.006,0.173,-0.329,0.044,-0.661,-0.397,-0.222,-0.482,0.335,0.438,0.285,0.072
2017,9,JAC,CIN,23,7,16,1,1,-3.5,3.5,39.5,30,0.459,0.103,0.499,-0.272,-0.113,0.091,-0.32,0.243,-0.189,0.083,0.554,-0.366,0.098,0.418,-0.221,-0.174
2017,9,PHI,DEN,51,23,28,1,1,-7.5,7.5,43.5,74,0.766,0.535,0.798,0.349,-0.269,-0.099,-0.519,-0.038,-0.561,-0.463,-0.29,-0.558,0.247,0.391,0.142,0.149
2017,9,GB,DET,17,30,-13,0,0,2.5,-2.5,43,47,0.229,0.37,0.314,0.459,0.049,0.915,-0.643,-0.091,-0.216,0.09,1.132,-0.697,0.276,0.291,0.251,-0.03
2017,9,HOU,IND,14,20,-6,0,0,-13,13,48,34,-0.601,-0.332,-0.513,0.133,0.234,0.589,-0.115,-0.035,0.151,0.033,0.207,-0.147,-0.056,-0.129,0.078,0.063
2017,9,DAL,KC,28,17,11,1,1,0,0,51,45,0.203,0.299,0.476,0.123,0.095,0.308,-0.265,-0.001,-0.23,0.059,0.432,-0.106,0.301,0.597,0.019,0.012
2017,9,NYG,LARM,17,51,-34,0,0,3.5,-3.5,43.5,68,-0.616,-0.06,0.158,-0.264,0.353,1.347,-0.164,-0.203,0.541,0.412,1.74,-0.257,0.008,0.064,-0.071,0.138
2017,9,MIA,OAK,24,27,-3,0,0,2.5,-2.5,43.5,51,-0.024,0.425,0.788,-0.287,0.406,0.716,0.05,-0.044,-0.24,0.324,0.823,-0.055,0.65,1.018,-0.187,0.086
2017,9,NO,TB,30,10,20,1,1,-7,7,50,40,0.406,0.312,0.516,0.129,-0.313,-0.481,-0.12,-0.219,-0.738,-0.406,-0.264,-0.321,0.216,0.475,-0.009,-0.117
2017,9,SEA,WAS,14,17,-3,0,0,-7,7,45,31,0.025,0.096,0.25,0.109,-0.111,-0.002,-0.265,-0.182,-0.38,-0.228,0.14,-0.605,0.073,-0.002,0.172,-0.079
2018,9,WAS,ATL,14,38,-24,0,0,-2,2,47.5,52,-0.497,0.036,0.038,0.033,0.575,0.601,0.532,0.042,0.353,0.69,0.981,0.516,0.38,0.442,0.226,0.042
2018,9,BUF,CHI,9,41,-32,0,0,8.5,-8.5,37.5,50,-0.485,-0.496,-0.563,-0.363,-0.02,0.141,-0.144,-0.009,0.5,0.002,0.392,-0.031,-0.445,-0.457,-0.429,0.053
2018,9,MIN,DET,24,9,15,1,1,-5,5,51,33,0.189,-0.227,-0.056,-0.229,-0.369,-0.35,-0.399,0.046,-0.337,-0.306,-0.173,-0.403,0.013,0.03,-0.003,-0.018
2018,9,NE,GB,31,17,14,1,1,-6.5,6.5,56.5,48,0.414,0.189,0.204,0.172,-0.119,0.033,-0.374,0.106,-0.154,-0.049,0.129,-0.248,0.121,0.142,0.096,0.016
2018,9,DEN,HOU,17,19,-2,0,0,-2.5,2.5,46.5,36,0.029,0.037,0.253,-0.004,-0.085,0.336,-0.382,-0.093,0.037,0.07,0.85,-0.4,0.055,0.265,-0.309,0.022
2018,9,CLE,KC,21,37,-16,0,0,8,-8,52,58,-0.681,0.058,0.244,-0.163,0.685,0.919,0.408,-0.054,1.138,1.192,1.901,0.559,0.093,0.179,-0.042,0.039
2018,9,NO,LARM,45,35,10,1,1,-1,1,59,80,0.226,0.39,0.896,-0.149,0.157,0.369,-0.234,-0.007,0.313,0.497,0.613,0.273,0.204,0.595,-0.193,0.021
2018,9,MIA,NYJ,13,6,7,1,1,-3,3,45.5,19,-0.112,-0.451,-0.314,-0.614,-0.323,-0.432,-0.141,0.016,-0.241,-0.636,-0.742,-0.32,-0.409,-0.26,-0.59,-0.014
2018,9,SF,OAK,34,3,31,1,1,-3,3,47.5,37,0.471,0.117,1.044,-0.388,-0.269,-0.54,0.045,0.085,-1.108,-0.512,-0.781,-0.148,0.452,1.19,-0.081,-0.144
2018,9,BAL,PIT,16,23,-7,0,0,-3,3,47.5,39,-0.01,0.036,0.17,-0.027,0.115,0.184,0,0.069,0.272,0.406,0.556,0.16,0.077,0.095,0.038,-0.057
2018,9,SEA,SD,17,25,-8,0,0,-2,2,48,42,-0.101,0.051,0.273,0.116,0.218,0.299,0.126,0.066,0.304,0.395,0.729,0.326,-0.099,-0.086,-0.111,-0.191
2018,9,CAR,TB,42,28,14,1,1,-6.5,6.5,54,70,0.535,0.355,0.44,0.383,-0.147,-0.082,-0.296,0.033,-0.436,-0.165,0.036,-0.392,0.308,0.421,0.205,0.036
2018,9,DAL,TEN,14,28,-14,0,0,-4.5,4.5,42,42,-0.479,-0.225,-0.09,-0.2,0.176,0.348,0.036,-0.079,0.29,0.28,0.464,0.209,-0.105,0.003,-0.237,-0.094
2015,10,SEA,ARI,32,39,-7,0,0,-3,3,45,71,0.679,0.455,0.373,0.808,-0.237,-0.236,-0.239,-0.013,0.245,0.116,0.36,-0.073,-0.023,-0.272,0.326,0.107
2015,10,NYJ,BUF,17,22,-5,0,0,-3,3,43,39,-0.123,-0.298,-0.261,-0.183,-0.261,-0.184,-0.323,-0.086,0.361,0.067,0.053,0.125,-0.207,-0.324,-0.065,0.086
2015,10,TEN,CAR,10,27,-17,0,0,4,-4,42,37,-0.178,-0.013,0.334,-0.259,0.087,0.249,-0.027,-0.078,0.294,0.171,0.294,0.089,0.061,0.21,-0.101,0.184
2015,10,PIT,CLE,30,9,21,1,1,-4.5,4.5,41,39,0.259,0.173,0.571,-0.484,-0.115,0.09,-0.702,-0.029,-0.351,-0.189,0.029,-0.655,0.219,0.528,-0.497,0.058
2015,10,TB,DAL,10,6,4,1,1,-1,1,43,16,-0.163,-0.193,-0.059,-0.142,-0.169,0.277,-0.716,-0.139,-0.129,-0.32,-0.002,-0.612,-0.161,-0.167,-0.153,0.03
2015,10,GB,DET,16,18,-2,0,0,-13,13,47.5,34,-0.005,0.065,0.207,-0.255,-0.148,0.135,-0.533,-0.219,0.189,-0.096,0.311,-0.639,0,0.111,-0.35,0.285
2015,10,CIN,HOU,6,10,-4,0,0,-10.5,10.5,47,16,0.108,-0.082,0.117,-0.093,-0.179,-0.013,-0.414,0.012,0.411,-0.053,0.094,-0.255,-0.404,-0.523,-0.2,0.06
2015,10,NYJ,JAC,28,23,5,1,0,-7.5,7.5,43,51,-0.123,-0.298,-0.261,-0.183,-0.261,-0.184,-0.323,-0.086,-0.525,-0.337,-0.407,-0.069,0.128,0.188,0.024,-0.06
2015,10,DEN,KC,13,29,-16,0,0,-7,7,42.5,42,-0.295,-0.53,-0.75,-0.016,-0.203,-0.136,-0.26,0.033,0.314,0.017,0.182,0.03,-0.365,-0.547,0.072,-0.068
2015,10,PHI,MIA,19,20,-1,0,0,-6.5,6.5,46.5,39,-0.249,-0.249,-0.133,-0.311,-0.14,-0.101,-0.204,-0.14,-0.267,-0.22,-0.096,-0.247,-0.036,0.229,-0.331,-0.083
2015,10,OAK,MIN,14,30,-16,0,0,-3,3,43.5,44,-0.307,0.066,0.176,-0.016,0.125,-0.097,0.281,-0.248,0.308,0.195,-0.106,0.464,-0.021,-0.037,0.008,0.092
2015,10,NYG,NE,26,27,-1,0,1,7.5,-7.5,55,53,0.279,0.131,0.336,-0.085,-0.194,-0.204,-0.178,-0.046,-0.057,-0.136,-0.15,-0.112,0.083,0.191,-0.158,0.161
2015,10,WAS,NO,47,14,33,1,1,0,0,51,61,0.623,0.365,0.674,0.235,-0.265,-0.314,-0.22,-0.008,-0.754,-0.272,-0.045,-0.412,0.522,0.711,0.339,0.04
